game_id,date,club_id,is_home,own_restday,opponent_restday,own_market_value,opponent_market_value,own_position,opponent_position,own_streak_2,opponent_streak_2,own_streak_5,opponent_streak_5,own_goals,opponent_goals,target_result
2581717,2015-11-07,18,1,7.0,7.0,810100000.0,156300000.0,6.0,10.0,6.0,1.0,15.0,5.0,0,0,1
2581724,2015-11-21,18,1,14.0,15.0,616700000.0,409850000.0,5.0,15.0,4.0,3.0,13.0,9.0,2,1,2
2581744,2015-11-28,18,0,7.0,6.0,686125000.0,543700000.0,4.0,18.0,4.0,1.0,13.0,2.0,3,3,1
2581754,2015-12-05,18,1,7.0,7.0,669625000.0,4511899999.0,3.0,1.0,4.0,6.0,11.0,13.0,3,1,2
2581764,2015-12-12,18,0,7.0,7.0,657000000.0,1076175000.0,5.0,6.0,4.0,1.0,11.0,4.0,0,5,0
2581778,2015-12-20,18,1,8.0,8.0,700425000.0,259725000.0,4.0,13.0,3.0,3.0,8.0,5.0,3,2,2
2581787,2016-01-23,18,1,34.0,35.0,625225000.0,1901100000.0,4.0,2.0,3.0,3.0,10.0,9.0,1,3,0
2581814,2016-01-29,18,0,6.0,6.0,684325000.0,253425000.0,6.0,8.0,3.0,0.0,7.0,7.0,0,1,0
2581824,2016-02-05,18,1,7.0,6.0,667600000.0,488575000.0,6.0,16.0,0.0,4.0,6.0,6.0,5,1,2
2581845,2016-02-14,18,0,9.0,7.0,692725000.0,863800000.0,7.0,11.0,3.0,1.0,6.0,2.0,2,3,0
2581855,2016-02-20,18,1,6.0,7.0,756950000.0,356925000.0,5.0,9.0,3.0,4.0,6.0,8.0,1,0,2
2581871,2016-02-28,18,0,8.0,7.0,816600000.0,437975000.0,4.0,13.0,3.0,3.0,6.0,5.0,2,2,1
2581891,2016-03-02,18,1,3.0,4.0,837875000.0,785482000.0,4.0,12.0,4.0,1.0,7.0,10.0,4,0,2
2581904,2016-03-05,18,0,3.0,4.0,805925000.0,1704375000.0,6.0,7.0,4.0,3.0,10.0,7.0,1,2,0
2581921,2016-03-12,18,1,7.0,7.0,821900000.0,632825000.0,4.0,16.0,3.0,1.0,7.0,3.0,3,0,2
2581933,2016-03-18,18,0,6.0,7.0,842000000.0,879850000.0,5.0,4.0,3.0,3.0,10.0,8.0,1,2,0
2581945,2016-04-03,18,1,16.0,15.0,772975000.0,686700000.0,4.0,3.0,3.0,6.0,7.0,12.0,5,0,2
2581959,2016-04-09,18,0,6.0,7.0,774900000.0,160425000.0,5.0,9.0,3.0,3.0,9.0,6.0,0,1,0
2581965,2016-04-15,18,0,6.0,7.0,825975000.0,408550000.0,5.0,18.0,3.0,1.0,6.0,1.0,0,2,0
2581970,2016-04-24,18,1,9.0,8.0,818750000.0,655525000.0,5.0,14.0,0.0,6.0,6.0,13.0,3,1,2
2581978,2016-04-30,18,0,6.0,7.0,833600000.0,3529425000.0,4.0,1.0,3.0,6.0,6.0,15.0,1,1,1
2581988,2016-05-07,18,1,7.0,7.0,884275000.0,1241875000.0,4.0,3.0,4.0,6.0,7.0,15.0,2,1,2
2582004,2016-05-14,18,0,7.0,7.0,607050000.0,233775000.0,4.0,14.0,4.0,3.0,7.0,9.0,2,0,2
2704206,2016-08-27,18,1,105.0,105.0,882525000.0,1236700000.0,5.0,12.0,6.0,3.0,10.0,12.0,2,1,2
2704229,2016-09-10,18,0,14.0,13.0,917475000.0,197325000.0,10.0,7.0,6.0,0.0,13.0,4.0,1,3,0
2704233,2016-09-17,18,1,7.0,6.0,873325000.0,504075000.0,6.0,18.0,3.0,0.0,10.0,7.0,4,1,2
2704248,2016-09-21,18,0,4.0,4.0,769025000.0,421450000.0,8.0,6.0,3.0,6.0,12.0,7.0,1,1,1
2704252,2016-09-24,18,1,3.0,4.0,773825000.0,215725000.0,4.0,17.0,4.0,0.0,10.0,1.0,2,0,2
2704262,2016-10-02,18,0,8.0,7.0,839475000.0,1301550000.0,9.0,16.0,4.0,0.0,10.0,0.0,0,4,0
2704270,2016-10-15,18,1,13.0,14.0,798975000.0,895425000.0,9.0,17.0,3.0,0.0,7.0,0.0,0,0,1
2704278,2016-10-22,18,0,7.0,7.0,792975000.0,5875924999.0,10.0,1.0,1.0,2.0,8.0,11.0,0,2,0
2704305,2016-10-28,18,1,6.0,7.0,779825000.0,487150000.0,11.0,7.0,1.0,4.0,5.0,8.0,0,0,1
2704316,2016-11-04,18,0,7.0,5.0,944350000.0,671575000.0,11.0,4.0,1.0,3.0,5.0,8.0,0,3,0
2704333,2016-11-19,18,1,15.0,14.0,855950000.0,519675000.0,13.0,4.0,1.0,3.0,2.0,7.0,1,2,0
2704352,2016-11-26,18,1,7.0,6.0,888850000.0,545250000.0,13.0,6.0,0.0,2.0,2.0,11.0,1,1,1
2704360,2016-12-03,18,0,7.0,7.0,854350000.0,2059525000.0,13.0,6.0,1.0,3.0,2.0,8.0,1,4,0
2704426,2016-12-11,18,1,8.0,9.0,846275000.0,264450000.0,12.0,11.0,1.0,0.0,2.0,6.0,1,0,2
2704438,2016-12-17,18,0,6.0,7.0,817425000.0,448525000.0,13.0,12.0,3.0,1.0,4.0,6.0,0,1,0
2704454,2016-12-20,18,1,3.0,3.0,784875000.0,1800775000.0,14.0,13.0,3.0,3.0,4.0,4.0,1,2,0
2704467,2017-01-21,18,0,32.0,31.0,817550000.0,173675000.0,14.0,18.0,0.0,0.0,4.0,0.0,0,0,1
2704479,2017-01-28,18,0,7.0,6.0,953550000.0,1435700000.0,13.0,9.0,1.0,4.0,4.0,8.0,3,2,2
2704499,2017-02-04,18,1,7.0,6.0,1028475000.0,277875000.0,11.0,8.0,4.0,3.0,7.0,10.0,3,0,2
2704511,2017-02-11,18,0,7.0,6.0,967350000.0,738550000.0,10.0,16.0,6.0,0.0,7.0,2.0,1,0,2
2704525,2017-02-19,18,1,8.0,8.0,1042200000.0,374475000.0,11.0,2.0,6.0,0.0,10.0,6.0,1,2,0
2704547,2017-02-26,18,0,7.0,8.0,1004575000.0,230200000.0,10.0,17.0,3.0,3.0,10.0,6.0,2,0,2
2704552,2017-03-04,18,1,6.0,6.0,1041250000.0,1696125000.0,9.0,13.0,3.0,2.0,12.0,6.0,4,2,2
2704573,2017-03-12,18,0,8.0,7.0,907875000.0,1003700000.0,9.0,16.0,6.0,3.0,12.0,10.0,1,2,0
2704579,2017-03-19,18,1,7.0,8.0,936200000.0,6544424999.0,10.0,1.0,3.0,6.0,9.0,13.0,0,1,0
2704593,2017-04-01,18,0,13.0,14.0,1014550000.0,407575000.0,10.0,7.0,0.0,1.0,6.0,1.0,0,0,1
2704606,2017-04-05,18,1,4.0,5.0,857300000.0,665800000.0,9.0,6.0,1.0,0.0,7.0,6.0,1,0,2
2704626,2017-04-08,18,0,3.0,4.0,912650000.0,618550000.0,8.0,7.0,4.0,3.0,7.0,7.0,3,2,2
2704648,2017-04-15,18,0,7.0,7.0,836425000.0,536400000.0,9.0,3.0,6.0,3.0,7.0,10.0,3,5,0
2704651,2017-04-22,18,1,7.0,7.0,793725000.0,2035250000.0,10.0,3.0,3.0,3.0,7.0,10.0,2,3,0
2704670,2017-04-29,18,0,7.0,7.0,735500000.0,580650000.0,9.0,14.0,0.0,4.0,7.0,4.0,2,1,2
2704679,2017-05-06,18,1,7.0,6.0,824225000.0,560350000.0,9.0,13.0,3.0,3.0,9.0,6.0,1,1,1
2704698,2017-05-13,18,0,7.0,7.0,921275000.0,1416450000.0,9.0,15.0,4.0,3.0,7.0,6.0,1,1,1
2704706,2017-05-20,18,1,7.0,7.0,948875000.0,380850000.0,9.0,18.0,2.0,0.0,5.0,9.0,2,2,1
2871499,2017-08-20,18,1,92.0,92.0,1211625000.0,560900000.0,5.0,11.0,2.0,4.0,6.0,9.0,1,0,2
2871549,2017-08-26,18,0,6.0,7.0,1158475000.0,452725000.0,5.0,12.0,4.0,1.0,9.0,6.0,2,2,1
2871594,2017-09-09,18,1,14.0,14.0,1153500000.0,809100000.0,9.0,11.0,4.0,1.0,7.0,2.0,0,1,0
2871657,2017-09-16,18,0,7.0,8.0,1079225000.0,678450000.0,10.0,6.0,1.0,6.0,6.0,7.0,2,2,1
2871694,2017-09-19,18,1,3.0,3.0,1081100000.0,444600000.0,7.0,12.0,1.0,3.0,6.0,6.0,2,0,2
2871728,2017-09-23,18,0,4.0,3.0,1046300000.0,2368775000.0,9.0,1.0,4.0,6.0,8.0,13.0,1,6,0
2871776,2017-09-30,18,1,7.0,6.0,1106200000.0,420125000.0,7.0,5.0,3.0,2.0,5.0,9.0,2,1,2
2871813,2017-10-15,18,0,15.0,15.0,1090750000.0,553425000.0,5.0,17.0,3.0,2.0,7.0,4.0,2,0,2
2871857,2017-10-21,18,1,6.0,6.0,1120125000.0,1568675000.0,8.0,9.0,6.0,2.0,10.0,8.0,1,5,0
2871900,2017-10-28,18,0,7.0,6.0,1040525000.0,415525000.0,6.0,7.0,3.0,2.0,9.0,8.0,3,1,2
2871957,2017-11-04,18,1,7.0,8.0,1171525000.0,426850000.0,8.0,13.0,3.0,1.0,9.0,8.0,1,1,1
2871991,2017-11-18,18,0,14.0,13.0,1247125000.0,699300000.0,4.0,14.0,4.0,4.0,10.0,6.0,4,2,2
2872029,2017-11-25,18,1,7.0,7.0,1285000000.0,3770375000.0,4.0,1.0,4.0,6.0,10.0,15.0,2,1,2
2871988,2017-12-03,18,0,8.0,8.0,1102025000.0,1174875000.0,4.0,11.0,6.0,3.0,10.0,6.0,0,3,0
2871938,2017-12-09,18,1,6.0,7.0,1048600000.0,1326475000.0,4.0,3.0,3.0,2.0,10.0,9.0,1,1,1
2871911,2017-12-12,18,0,3.0,2.0,1110250000.0,214050000.0,8.0,13.0,1.0,4.0,8.0,7.0,0,1,0
2871876,2017-12-15,18,1,3.0,3.0,1052425000.0,622375000.0,6.0,17.0,1.0,1.0,7.0,5.0,3,1,2
2871490,2018-01-14,18,0,30.0,29.0,1281350000.0,594200000.0,6.0,18.0,3.0,3.0,7.0,4.0,1,2,0
2871510,2018-01-20,18,1,6.0,7.0,1244275000.0,538000000.0,5.0,8.0,3.0,4.0,4.0,8.0,2,0,2
2871573,2018-01-26,18,0,6.0,6.0,1188250000.0,634500000.0,7.0,4.0,3.0,4.0,7.0,8.0,0,2,0
2871649,2018-02-03,18,1,8.0,7.0,988175000.0,1021100000.0,8.0,3.0,3.0,1.0,6.0,5.0,0,1,0
2871681,2018-02-11,18,0,8.0,8.0,1217125000.0,1504657000.0,10.0,14.0,0.0,1.0,6.0,4.0,0,1,0
2871721,2018-02-18,18,1,7.0,8.0,1194975000.0,3172050000.0,10.0,2.0,0.0,6.0,3.0,9.0,0,1,0
2871761,2018-02-24,18,0,6.0,7.0,1157450000.0,434450000.0,7.0,10.0,0.0,4.0,3.0,6.0,1,0,2
2872109,2018-03-02,18,1,6.0,6.0,1193775000.0,534150000.0,8.0,14.0,3.0,3.0,3.0,10.0,2,2,1
2871796,2018-03-10,18,0,8.0,7.0,1179900000.0,1746425000.0,9.0,4.0,4.0,3.0,4.0,7.0,0,2,0
2871831,2018-03-17,18,1,7.0,7.0,1307375000.0,731000000.0,9.0,7.0,1.0,6.0,4.0,10.0,3,3,1
2872022,2018-04-01,18,0,15.0,15.0,1270025000.0,543550000.0,9.0,16.0,1.0,0.0,5.0,5.0,0,0,1
2872047,2018-04-07,18,1,6.0,7.0,1382425000.0,964250000.0,8.0,10.0,2.0,4.0,6.0,6.0,2,1,2
2872061,2018-04-14,18,0,7.0,7.0,1196175000.0,5574050000.0,8.0,1.0,4.0,6.0,6.0,12.0,1,5,0
2872073,2018-04-20,18,1,6.0,7.0,1257125000.0,802900000.0,8.0,14.0,3.0,4.0,5.0,5.0,3,0,2
2872084,2018-04-28,18,0,8.0,6.0,1263175000.0,1272825000.0,9.0,2.0,3.0,4.0,8.0,10.0,1,1,1
2872092,2018-05-05,18,1,7.0,7.0,1170700000.0,334325000.0,9.0,15.0,4.0,3.0,8.0,3.0,3,1,2
2872103,2018-05-12,18,0,7.0,7.0,1229825000.0,734150000.0,9.0,17.0,4.0,3.0,10.0,9.0,1,2,0
3058408,2018-08-25,18,1,105.0,105.0,1297525000.0,1813475000.0,4.0,16.0,3.0,4.0,7.0,7.0,2,0,2
3058430,2018-09-01,18,0,7.0,7.0,1186175000.0,608675000.0,5.0,7.0,3.0,3.0,10.0,7.0,1,1,1
3058436,2018-09-15,18,1,14.0,13.0,1366100000.0,1448900000.0,4.0,17.0,4.0,0.0,8.0,7.0,2,1,2
3058447,2018-09-22,18,0,7.0,7.0,1254925000.0,900225000.0,6.0,2.0,4.0,4.0,10.0,7.0,2,4,0
3058454,2018-09-26,18,1,4.0,3.0,1315950000.0,1005075000.0,4.0,15.0,3.0,1.0,7.0,4.0,3,1,2
3058467,2018-09-29,18,0,3.0,3.0,1349625000.0,881325000.0,4.0,7.0,3.0,1.0,10.0,8.0,2,2,1
3058469,2018-10-06,18,0,7.0,8.0,1444700000.0,8269750000.0,3.0,6.0,4.0,1.0,8.0,10.0,3,0,2
3058482,2018-10-21,18,1,15.0,15.0,1298400000.0,441425000.0,2.0,12.0,4.0,1.0,10.0,5.0,4,0,2
3058492,2018-10-26,18,0,5.0,5.0,1459650000.0,381350000.0,3.0,11.0,6.0,2.0,10.0,8.0,1,3,0
3058500,2018-11-04,18,1,9.0,8.0,1507325000.0,240375000.0,2.0,18.0,3.0,0.0,10.0,0.0,3,0,2
3058509,2018-11-10,18,0,6.0,6.0,1411700000.0,1282950000.0,2.0,7.0,3.0,0.0,10.0,6.0,3,1,2
3058517,2018-11-25,18,1,15.0,16.0,1508825000.0,422075000.0,2.0,16.0,6.0,3.0,12.0,7.0,4,1,2
3058525,2018-12-02,18,0,7.0,8.0,1357575000.0,1182600000.0,2.0,3.0,6.0,3.0,12.0,8.0,0,2,0
3058535,2018-12-09,18,1,7.0,8.0,1420975000.0,1688107000.0,2.0,16.0,3.0,3.0,9.0,6.0,3,0,2
3058541,2018-12-15,18,0,6.0,7.0,1213950000.0,739500000.0,2.0,6.0,3.0,2.0,12.0,9.0,0,0,1
3058552,2018-12-18,18,1,3.0,4.0,1353575000.0,207050000.0,2.0,18.0,4.0,0.0,10.0,1.0,2,0,2
3058560,2018-12-21,18,0,3.0,3.0,1348075000.0,3651975000.0,3.0,1.0,4.0,3.0,10.0,12.0,1,2,0
3058570,2019-01-19,18,0,29.0,28.0,1767050000.0,2555250000.0,3.0,10.0,3.0,6.0,7.0,10.0,1,0,2
3058579,2019-01-26,18,1,7.0,7.0,1508550000.0,750475000.0,3.0,15.0,3.0,0.0,10.0,2.0,2,0,2
3058585,2019-02-02,18,0,7.0,8.0,1767050000.0,1536375000.0,2.0,12.0,6.0,4.0,10.0,8.0,2,0,2
3058597,2019-02-09,18,1,7.0,7.0,1691650000.0,918150000.0,3.0,8.0,6.0,1.0,12.0,5.0,0,3,0
3058607,2019-02-17,18,0,8.0,8.0,1820125000.0,1209575000.0,3.0,7.0,3.0,2.0,9.0,6.0,1,1,1
3058615,2019-02-23,18,1,6.0,7.0,1843925000.0,909500000.0,3.0,5.0,1.0,4.0,10.0,7.0,0,3,0
3058634,2019-03-02,18,1,7.0,7.0,1842500000.0,7502525000.0,4.0,2.0,1.0,6.0,7.0,12.0,1,5,0
3058646,2019-03-09,18,0,7.0,7.0,1777900000.0,643725000.0,4.0,13.0,0.0,3.0,4.0,3.0,1,0,2
3058653,2019-03-15,18,1,6.0,6.0,1790275000.0,540250000.0,4.0,11.0,3.0,3.0,4.0,8.0,1,1,1
3058664,2019-03-30,18,0,15.0,14.0,1920275000.0,375550000.0,5.0,11.0,4.0,0.0,5.0,6.0,1,3,0
3058670,2019-04-07,18,1,8.0,8.0,1997175000.0,1317325000.0,5.0,8.0,1.0,6.0,4.0,11.0,1,1,1
3058681,2019-04-13,18,0,6.0,7.0,1936775000.0,471375000.0,5.0,18.0,1.0,0.0,5.0,0.0,1,0,2
3058687,2019-04-20,18,1,7.0,7.0,1782275000.0,1538000000.0,5.0,3.0,4.0,6.0,8.0,13.0,1,2,0
3058696,2019-04-27,18,0,7.0,7.0,1736375000.0,1731707000.0,5.0,16.0,3.0,0.0,5.0,2.0,0,1,0
3058705,2019-05-04,18,1,7.0,6.0,1691475000.0,1090225000.0,6.0,8.0,0.0,3.0,4.0,12.0,2,2,1
3058719,2019-05-11,18,0,7.0,7.0,1674625000.0,229865000.0,4.0,18.0,1.0,1.0,5.0,3.0,4,0,2
3058722,2019-05-18,18,1,7.0,7.0,1752425000.0,4124825000.0,5.0,2.0,4.0,4.0,7.0,10.0,0,2,0
3203427,2019-08-17,18,1,91.0,91.0,1802525000.0,1165550000.0,10.0,11.0,3.0,2.0,4.0,6.0,0,0,1
3203446,2019-08-24,18,0,7.0,7.0,1809825000.0,509800000.0,7.0,18.0,1.0,3.0,5.0,7.0,3,1,2
3203453,2019-08-30,18,1,6.0,5.0,1884925000.0,1950850000.0,8.0,1.0,4.0,6.0,8.0,8.0,1,3,0
3203466,2019-09-14,18,0,15.0,14.0,1801625000.0,840250000.0,7.0,15.0,3.0,3.0,7.0,3.0,1,0,2
3203471,2019-09-22,18,1,8.0,9.0,1874300000.0,393650000.0,6.0,13.0,3.0,1.0,7.0,7.0,2,1,2
3203480,2019-09-28,18,0,6.0,5.0,2017025000.0,898300000.0,5.0,12.0,6.0,1.0,10.0,5.0,3,0,2
3203489,2019-10-06,18,1,8.0,8.0,1869825000.0,940625000.0,1.0,14.0,6.0,1.0,12.0,5.0,5,1,2
3203496,2019-10-19,18,0,13.0,14.0,1830925000.0,4071100000.0,1.0,4.0,6.0,2.0,12.0,6.0,0,1,0
3203507,2019-10-27,18,1,8.0,9.0,1553275000.0,968075000.0,1.0,9.0,3.0,4.0,12.0,8.0,4,2,2
3203516,2019-11-02,18,0,6.0,7.0,1723350000.0,2744100000.0,1.0,10.0,3.0,1.0,12.0,8.0,2,1,2
3203524,2019-11-10,18,1,8.0,8.0,1811775000.0,1071950000.0,1.0,14.0,6.0,2.0,12.0,5.0,3,1,2
3203540,2019-11-23,18,0,13.0,14.0,2034600000.0,617950000.0,1.0,11.0,6.0,6.0,12.0,9.0,0,2,0
3203542,2019-12-01,18,1,8.0,8.0,1701425000.0,540900000.0,1.0,6.0,3.0,4.0,9.0,8.0,4,2,2
3203553,2019-12-07,18,1,6.0,7.0,1978150000.0,8440025000.0,1.0,7.0,3.0,3.0,12.0,9.0,2,1,2
3203560,2019-12-15,18,0,8.0,8.0,1721975000.0,1196975000.0,2.0,8.0,6.0,0.0,12.0,3.0,1,2,0
3203570,2019-12-18,18,1,3.0,4.0,2086150000.0,103675000.0,2.0,18.0,3.0,4.0,9.0,5.0,2,0,2
3203581,2019-12-21,18,0,3.0,3.0,2259425000.0,926975000.0,2.0,12.0,3.0,6.0,9.0,7.0,0,0,1
3203591,2020-01-17,18,0,27.0,27.0,2074550000.0,1092075000.0,3.0,5.0,4.0,2.0,10.0,8.0,0,2,0
3203598,2020-01-25,18,1,8.0,7.0,2344025000.0,634200000.0,3.0,15.0,1.0,0.0,7.0,3.0,3,1,2
3203605,2020-02-01,18,0,7.0,7.0,2144325000.0,2314425000.0,4.0,2.0,3.0,3.0,7.0,10.0,2,2,1
3203625,2020-02-15,18,0,14.0,7.0,2064425000.0,504650000.0,3.0,16.0,4.0,2.0,8.0,5.0,4,1,2
3203633,2020-02-22,18,1,7.0,7.0,2333925000.0,1112700000.0,3.0,8.0,4.0,0.0,8.0,6.0,1,1,1
3203646,2020-02-29,18,0,7.0,6.0,2229000000.0,1012175000.0,3.0,13.0,4.0,1.0,8.0,4.0,3,2,2
3203651,2020-03-07,18,1,7.0,7.0,2263475000.0,4286825000.0,4.0,2.0,4.0,6.0,11.0,12.0,1,2,0
3203615,2020-03-11,18,1,4.0,5.0,2148675000.0,992525000.0,3.0,13.0,3.0,6.0,8.0,12.0,2,1,2
3203660,2020-05-16,18,0,66.0,70.0,2408800000.0,2040550000.0,3.0,11.0,3.0,0.0,10.0,4.0,3,1,2
3203668,2020-05-23,18,1,7.0,5.0,2158850000.0,2491225000.0,5.0,4.0,6.0,6.0,10.0,13.0,1,3,0
3203680,2020-05-26,18,0,3.0,3.0,2252250000.0,1266375000.0,4.0,17.0,3.0,3.0,9.0,4.0,0,0,1
3203686,2020-05-31,18,1,5.0,4.0,2231775000.0,753475000.0,4.0,14.0,1.0,1.0,7.0,2.0,4,1,2
3203700,2020-06-05,18,0,5.0,7.0,2228050000.0,969375000.0,4.0,8.0,4.0,1.0,10.0,5.0,0,1,0
3203703,2020-06-13,18,0,8.0,7.0,2256450000.0,6933775000.0,5.0,1.0,3.0,6.0,7.0,15.0,1,2,0
3203715,2020-06-16,18,1,3.0,3.0,2084275000.0,1532675000.0,5.0,6.0,0.0,4.0,4.0,7.0,3,0,2
3203729,2020-06-20,18,0,4.0,4.0,1963200000.0,135400000.0,4.0,18.0,3.0,0.0,7.0,2.0,3,1,2
3203732,2020-06-27,18,1,7.0,7.0,2334350000.0,1478625000.0,4.0,10.0,6.0,3.0,9.0,6.0,2,1,2
3412884,2020-09-19,18,0,84.0,84.0,2377300000.0,5684250000.0,17.0,3.0,6.0,3.0,9.0,9.0,0,3,0
3412901,2020-09-26,18,1,7.0,7.0,2377300000.0,531650000.0,15.0,14.0,3.0,3.0,9.0,9.0,1,1,1
3412925,2020-10-03,18,0,7.0,7.0,2656500000.0,729000000.0,11.0,16.0,1.0,0.0,10.0,1.0,3,1,2
3412937,2020-10-17,18,1,14.0,13.0,2537975000.0,1726525000.0,11.0,13.0,4.0,2.0,10.0,6.0,1,1,1
3412961,2020-10-24,18,0,7.0,7.0,2670350000.0,728175000.0,6.0,18.0,4.0,0.0,8.0,0.0,3,2,2
3412973,2020-10-31,18,1,7.0,7.0,2802000000.0,2566850000.0,5.0,3.0,4.0,6.0,8.0,13.0,1,0,2
3412993,2020-11-08,18,0,8.0,7.0,2763475000.0,2407050000.0,7.0,4.0,6.0,6.0,11.0,11.0,3,4,0
3413010,2020-11-21,18,1,13.0,14.0,2604275000.0,1009225000.0,7.0,10.0,3.0,3.0,10.0,4.0,1,1,1
3413020,2020-11-28,18,1,7.0,7.0,2861425000.0,1078725000.0,7.0,18.0,1.0,1.0,8.0,3.0,4,1,2
3413038,2020-12-05,18,0,7.0,7.0,2763725000.0,763300000.0,7.0,14.0,4.0,1.0,10.0,2.0,2,2,1
3413056,2020-12-12,18,1,7.0,8.0,2782900000.0,1687475000.0,8.0,11.0,4.0,4.0,8.0,8.0,1,1,1
3413074,2020-12-15,18,0,3.0,4.0,2811600000.0,1779725000.0,8.0,10.0,2.0,1.0,6.0,4.0,3,3,1
3413082,2020-12-19,18,1,4.0,3.0,2708875000.0,2052425000.0,8.0,12.0,2.0,0.0,7.0,5.0,1,2,0
3413106,2021-01-02,18,0,14.0,14.0,2930200000.0,410450000.0,7.0,16.0,1.0,3.0,6.0,6.0,1,0,2
3413118,2021-01-08,18,1,6.0,5.0,2705500000.0,9100250000.0,7.0,1.0,3.0,6.0,6.0,11.0,3,2,2
3413143,2021-01-16,18,0,8.0,6.0,2897675000.0,863325000.0,8.0,10.0,6.0,3.0,8.0,7.0,2,2,1
3413154,2021-01-19,18,1,3.0,3.0,2788950000.0,1350950000.0,7.0,13.0,4.0,4.0,8.0,7.0,1,0,2
3413171,2021-01-22,18,1,3.0,3.0,3024825000.0,4849450000.0,5.0,7.0,4.0,1.0,10.0,7.0,4,2,2
3413167,2021-01-30,18,0,8.0,7.0,3024825000.0,575800000.0,7.0,8.0,6.0,0.0,13.0,7.0,1,1,1
3413144,2021-02-06,18,1,7.0,6.0,2889100000.0,646025000.0,7.0,14.0,4.0,3.0,11.0,7.0,1,2,0
3413130,2021-02-14,18,0,8.0,8.0,2825775000.0,1272075000.0,7.0,4.0,1.0,6.0,8.0,13.0,0,0,1
3413108,2021-02-20,18,1,6.0,7.0,3342675000.0,793875000.0,8.0,17.0,1.0,4.0,8.0,7.0,1,2,0
3413092,2021-02-27,18,0,7.0,6.0,3322175000.0,3063550000.0,9.0,2.0,1.0,6.0,5.0,12.0,2,3,0
3413064,2021-03-06,18,1,7.0,6.0,3067050000.0,2142675000.0,10.0,5.0,0.0,1.0,2.0,5.0,0,1,0
3413050,2021-03-12,18,0,6.0,6.0,2884925000.0,998350000.0,10.0,13.0,0.0,3.0,1.0,4.0,1,3,0
3413032,2021-03-20,18,0,8.0,7.0,3354475000.0,1832075000.0,10.0,18.0,0.0,1.0,1.0,2.0,3,0,2
3413002,2021-04-03,18,1,14.0,13.0,3104375000.0,818125000.0,9.0,10.0,3.0,3.0,3.0,6.0,2,1,2
3412985,2021-04-10,18,0,7.0,6.0,3166950000.0,2474925000.0,8.0,15.0,6.0,4.0,6.0,7.0,2,2,1
3412966,2021-04-17,18,1,7.0,7.0,3102400000.0,1834575000.0,7.0,4.0,4.0,6.0,7.0,11.0,4,0,2
3412948,2021-04-21,18,0,4.0,5.0,3280125000.0,1822575000.0,7.0,11.0,4.0,2.0,10.0,2.0,2,3,0
3412929,2021-04-25,18,1,4.0,5.0,3293175000.0,395280000.0,7.0,16.0,3.0,4.0,10.0,8.0,5,0,2
3412910,2021-05-08,18,0,13.0,14.0,3503225000.0,11586000000.0,7.0,1.0,3.0,3.0,10.0,10.0,0,6,0
3412893,2021-05-15,18,1,7.0,8.0,3444675000.0,851375000.0,8.0,9.0,3.0,3.0,7.0,3.0,1,2,0
3412881,2021-05-22,18,0,7.0,7.0,3225925000.0,1461575000.0,8.0,17.0,0.0,1.0,6.0,1.0,4,2,2
3588139,2021-08-13,18,1,83.0,83.0,2860175000.0,9842600000.0,9.0,8.0,3.0,4.0,6.0,10.0,1,1,1
3588151,2021-08-21,18,0,8.0,7.0,2956925000.0,2459850000.0,16.0,3.0,4.0,1.0,7.0,6.0,0,4,0
3588169,2021-08-29,18,0,8.0,7.0,2549300000.0,818550000.0,15.0,8.0,1.0,2.0,4.0,6.0,1,2,0
3588179,2021-09-12,18,1,14.0,15.0,2979625000.0,270205000.0,11.0,14.0,0.0,2.0,4.0,7.0,3,1,2
3588198,2021-09-18,18,0,6.0,7.0,2834500000.0,910850000.0,16.0,11.0,3.0,1.0,7.0,2.0,0,1,0
3588215,2021-09-25,18,1,7.0,6.0,2473850000.0,4161075000.0,11.0,4.0,3.0,6.0,4.0,12.0,1,0,2
3588223,2021-10-02,18,0,7.0,7.0,2905150000.0,2220900000.0,10.0,5.0,3.0,1.0,6.0,10.0,3,1,2
3588242,2021-10-16,18,1,14.0,14.0,3105925000.0,369000000.0,10.0,12.0,6.0,4.0,9.0,5.0,1,1,1
3588261,2021-10-23,18,0,7.0,7.0,2764525000.0,1711600000.0,12.0,10.0,4.0,3.0,10.0,9.0,0,1,0
3588278,2021-10-31,18,1,8.0,7.0,3351075000.0,339120000.0,10.0,14.0,1.0,6.0,7.0,7.0,2,1,2
3588287,2021-11-05,18,0,5.0,6.0,3527825000.0,832500000.0,9.0,7.0,3.0,6.0,10.0,6.0,1,1,1
3588304,2021-11-20,18,1,15.0,13.0,2879675000.0,321100000.0,9.0,18.0,4.0,0.0,8.0,0.0,4,0,2
3588325,2021-11-27,18,0,7.0,6.0,3345200000.0,1121825000.0,11.0,10.0,4.0,2.0,8.0,3.0,1,4,0
3588340,2021-12-05,18,1,8.0,8.0,3373550000.0,955375000.0,13.0,4.0,3.0,0.0,7.0,6.0,0,6,0
3588347,2021-12-11,18,0,6.0,8.0,3126975000.0,2966200000.0,13.0,7.0,0.0,0.0,7.0,4.0,1,4,0
3588377,2021-12-15,18,1,4.0,3.0,3028075000.0,1801750000.0,13.0,7.0,0.0,3.0,4.0,12.0,2,3,0
3588386,2021-12-18,18,0,3.0,3.0,3005150000.0,1826325000.0,14.0,5.0,0.0,4.0,3.0,13.0,1,1,1
